"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FC","2020-08-20","91.1","2.65","5.65","Mookie Betts",605141,579328,"null","ball",,,,,"14","null","R","R","L","SEA","LAD","B","null","null",2,0,2020,"-0.20","0.83","0.05","0.96","null","null","null",1,5,"Top","null","null",,,"641929",,"null",-6.164133667501867,-132.501739648244,-7.75565471778186,-1.0508627422755163,27.077574128307305,-20.927471733333107,"3.29","1.53","null","null","null","92.1","2262","6.8",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.69","null","null","null","null","null","null","null",34,"3","Cutter",1,4,4,1,4,1,4,1,"Standard","Standard"
"FF","2020-08-20","93.5","2.45","5.87","Mookie Betts",605141,579328,"null","ball",,,,,"12","null","R","R","L","SEA","LAD","B","null","null",1,0,2020,"0.43","1.69","1.21","2.60","null","null","null",1,5,"Top","null","null",,,"641929",,"null",-4.168969255891908,-136.0686817813769,-6.482603398424708,6.183940978999344,29.02689303995857,-9.944772239647085,"3.29","1.53","null","null","null","94.5","2196","6.8",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.69","null","null","null","null","null","null","null",34,"2","4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard"
"FF","2020-08-20","95.7","2.36","5.77","Mookie Betts",605141,579328,"null","ball",,,,,"14","null","R","R","L","SEA","LAD","B","null","null",0,0,2020,"0.76","1.44","1.17","-0.93","null","null","null",1,5,"Top","null","null",,,"641929",,"null",-4.897380026270858,-138.64909743558204,-15.435403194478068,10.824878916442236,28.710435853417856,-10.496950126927224,"3.25","1.53","null","null","null","96.8","2112","7.0",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.53","null","null","null","null","null","null","null",34,"1","4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard"
"FF","2020-08-20","94.9","2.52","5.84","Mookie Betts",605141,579328,"strikeout","swinging_strike",,,,,"6","Mookie Betts strikes out swinging.  ","R","R","L","SEA","LAD","S",2,"null",2,2,2020,"0.71","1.38","0.80","2.18",607461,"null","null",0,3,"Top","null","null",,,"641929",,"null",-6.130483999134152,-137.99888234410042,-7.081474844923741,10.420906718452661,29.01377022852934,-13.099956969759,"3.23","1.53","null","null","null","95.8","2002","6.7",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.80","null","null","0.00",1,0,0,"null",17,"5","4-Seam Fastball",0,2,2,0,2,0,2,0,"Strategic","Standard"
"FC","2020-08-20","92.5","2.88","5.65","Mookie Betts",605141,579328,"null","foul",,,,,"8","null","R","R","L","SEA","LAD","S","null","null",2,1,2020,"-0.19","0.63","0.27","1.84",607461,"null","null",0,3,"Top","null","null",,,"641929",,"null",-6.333961480727305,-134.66274822242602,-5.396874876684683,-0.9949871563819548,27.239938582293338,-23.52321331508459,"3.23","1.53","296","92.1","30","93.7","2299","6.8",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.70","null","null","null","null","null","null","null",17,"4","Cutter",0,2,2,0,2,0,2,0,"Strategic","Standard"
"FC","2020-08-20","91.8","2.71","5.74","Mookie Betts",605141,579328,"null","swinging_strike",,,,,"9","null","R","R","L","SEA","LAD","S","null","null",2,0,2020,"-0.12","0.92","0.37","2.05",607461,"null","null",0,3,"Top","null","null",,,"641929",,"null",-5.7344819695372395,-133.672456380895,-5.601716785827101,-0.27113589058201903,26.06690710549164,-20.134027873067563,"3.23","1.53","null","null","null","93.1","2149","6.8",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.68","null","null","null","null","null","null","null",17,"3","Cutter",0,2,2,0,2,0,2,0,"Strategic","Standard"
"FF","2020-08-20","95.7","2.38","5.78","Mookie Betts",605141,579328,"null","ball",,,,,"13","null","R","R","L","SEA","LAD","B","null","null",1,0,2020,"0.42","1.75","-0.63","1.41",605131,607461,"null",0,3,"Top","null","null",,,"641929",,"null",-8.957740916174354,-138.75786136452376,-9.913592410751038,7.427935491541614,30.992567279269576,-7.520551417436138,"3.28","1.55","null","null","null","96.4","2233","6.9",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.61","null","null","null","null","null","null","null",17,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2020-08-20","84.0","2.36","5.81","Mookie Betts",605141,579328,"null","ball",,,,,"13","null","R","R","L","SEA","LAD","B","null","null",0,0,2020,"-0.10","-0.02","-0.84","1.61",605131,607461,"null",0,3,"Top","null","null",,,"641929",,"null",-7.286059361682094,-122.15017527373162,-3.2972571407385556,0.42129752407020205,23.810855204412423,-31.943320222463925,"3.12","1.53","null","null","null","84.7","2293","6.7",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.77","null","null","null","null","null","null","null",17,"1","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FC","2020-08-20","92.4","2.38","5.71","Mookie Betts",605141,579328,"field_out","hit_into_play",,,,,"9","Mookie Betts lines out to first baseman Austin Nola.  ","R","R","L","SEA","LAD","X",3,"line_drive",1,0,2020,"-0.05","0.73","0.39","1.91","null","null","null",0,1,"Top","157.59","156.40",,,"641929",,"null",-5.013819484928065,-134.50965375857947,-5.545288211939906,0.44784801968038396,27.360394424379862,-22.33580218667822,"3.23","1.53","132","98.9","5","93.5","2197","6.8",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.72","0.521","0.469","0.00",1,0,0,4,1,"2","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-08-20","94.9","2.15","5.93","Mookie Betts",605141,579328,"null","ball",,,,,"12","null","R","R","L","SEA","LAD","B","null","null",0,0,2020,"0.86","1.37","2.00","3.33","null","null","null",0,1,"Top","null","null",,,"641929",,"null",-2.318797546896329,-138.1788726993338,-4.258509890234844,11.566730875855376,29.344011699600955,-13.830955208537326,"3.24","1.53","null","null","null","95.7","2150","6.6",631049,579328,"641929","543592","643418","572122","664238","664059","623323","621005","53.87","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-08-19","96.1","-2.70","4.74","Mookie Betts",605141,592865,"walk","ball",,,,,"14","Mookie Betts walks.   AJ Pollock to 3rd.    Chris Taylor to 2nd.  ","R","R","R","SEA","LAD","B","null","null",3,1,2020,"-1.09","0.98","1.65","1.85","null",572041,621035,2,9,"Top","null","null",,,"543592",,"null",13.89860056063598,-139.30788821123332,-4.267715124131489,-17.107793074390298,28.876529500320142,-18.55219675318024,"3.35","1.64","null","null","null","95.9","2318","6.2",631048,592865,"543592","664238","643418","572122","641487","664059","641786","623323","54.30","null","null","0.70",1,0,0,"null",76,"5","4-Seam Fastball",6,4,4,6,4,6,4,6,"Standard","Standard"
"FF","2020-08-19","95.5","-3.02","4.63","Mookie Betts",605141,592865,"null","ball",,,,,"13","null","R","R","R","SEA","LAD","B","null","null",2,1,2020,"-1.20","0.71","-0.15","1.14","null",572041,621035,2,9,"Top","null","null",,,"543592",,"null",10.230257839541082,-138.6558641091679,-5.146027467992939,-17.696965354665362,28.920844645027838,-22.088862938070204,"3.29","1.62","null","null","null","95.4","2367","6.2",631048,592865,"543592","664238","643418","572122","641487","664059","641786","623323","54.27","null","null","null","null","null","null","null",76,"4","4-Seam Fastball",6,4,4,6,4,6,4,6,"Standard","Standard"
"SL","2020-08-19","87.2","-3.16","4.60","Mookie Betts",605141,592865,"null","blocked_ball",,,,,"14","null","R","R","R","SEA","LAD","B","null","null",1,1,2020,"-0.02","0.20","1.48","0.30","null",572041,621035,2,9,"Top","null","null",,,"543592",,"null",11.139355916768706,-126.59624907702073,-4.680289209804385,-2.012003511396779,21.012489156837802,-29.328499108185586,"3.42","1.71","null","null","null","87.6","2489","6.3",631048,592865,"543592","664238","643418","572122","641487","664059","641786","623323","54.22","null","null","null","null","null","null","null",76,"3","Slider",6,4,4,6,4,6,4,6,"Standard","Standard"
"FF","2020-08-19","94.6","-2.90","4.72","Mookie Betts",605141,592865,"null","called_strike",,,,,"6","null","R","R","R","SEA","LAD","S","null","null",1,0,2020,"-1.01","1.09","0.45","2.54","null",572041,621035,2,9,"Top","null","null",,,"543592",,"null",10.933624997243243,-137.366727626294,-2.435140863767599,-15.123202600146358,29.408039621286623,-17.99722064304214,"3.39","1.71","null","null","null","94.4","2225","6.2",631048,592865,"543592","664238","643418","572122","641487","664059","641786","623323","54.28","null","null","null","null","null","null","null",76,"2","4-Seam Fastball",6,4,4,6,4,6,4,6,"Standard","Standard"
"FF","2020-08-19","95.2","-2.74","4.67","Mookie Betts",605141,592865,"null","blocked_ball",,,,,"14","null","R","R","R","SEA","LAD","B","null","null",0,0,2020,"-0.86","1.04","1.22","0.57","null",572041,621035,2,9,"Top","null","null",,,"543592",,"null",12.25872448011216,-138.07560624338754,-7.468638381256979,-13.597028441464229,29.101927711476634,-17.28128929685182,"3.39","1.71","null","null","null","95.1","2352","6.3",631048,592865,"543592","664238","643418","572122","641487","664059","641786","623323","54.19","null","null","null","null","null","null","null",76,"1","4-Seam Fastball",6,4,4,6,4,6,4,6,"Standard","Standard"
"FC","2020-08-19","90.4","0.75","5.80","Mookie Betts",605141,664948,"double","hit_into_play_no_out",,,,,"13","Mookie Betts doubles (7) on a sharp ground ball to left fielder Sam Haggerty, deflected by third baseman Kyle Seager.  ","R","R","L","SEA","LAD","X",5,"ground_ball",3,2,2020,"-0.10","0.86","-0.69","1.38","null","null","null",0,8,"Top","52.86","128.10",,,"543592",,"null",-3.3539603205965203,-131.54242025734908,-6.889902313837084,-0.5388679316486025,26.681212533435954,-20.978966641372246,"3.23","1.52","124","106.6","6","90.1","2642","6.0",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.48","0.636","0.572","1.25",1,1,1,4,63,"9","Cutter",6,3,3,6,3,6,3,6,"Strategic","Standard"
"FC","2020-08-19","91.1","0.67","5.84","Mookie Betts",605141,664948,"null","ball",,,,,"13","null","R","R","L","SEA","LAD","B","null","null",2,2,2020,"-0.37","0.73","-1.88","1.38","null","null","null",0,8,"Top","null","null",,,"543592",,"null",-5.599492767484037,-132.48155027966217,-6.856541621882789,-3.18281725843673,27.641218723947734,-22.30711857400672,"3.40","1.75","null","null","null","90.9","2764","6.1",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.38","null","null","null","null","null","null","null",63,"8","Cutter",6,3,3,6,3,6,3,6,"Strategic","Standard"
"FC","2020-08-19","90.0","0.72","5.89","Mookie Betts",605141,664948,"null","foul",,,,,"2","null","R","R","L","SEA","LAD","S","null","null",2,2,2020,"-0.39","0.73","0.25","2.89","null","null","null",0,8,"Top","null","null",,,"543592",,"null",-0.3477813624537028,-131.2438325393122,-3.0749940786959673,-4.465031087552329,25.394468494207526,-23.323429253240025,"3.23","1.52","265","84.7","46","90.0","2471","6.0",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.52","null","null","null","null","null","null","null",63,"7","Cutter",6,3,3,6,3,6,3,6,"Strategic","Standard"
"FF","2020-08-19","94.6","0.70","5.89","Mookie Betts",605141,664948,"null","ball",,,,,"12","null","R","R","L","SEA","LAD","B","null","null",1,2,2020,"0.69","1.44","0.01","5.14","null","null","null",0,8,"Top","null","null",,,"543592",,"null",-3.335053947749609,-137.77325485410142,0.525004941112712,9.58451658506843,32.35057069494649,-14.275579258509687,"3.39","1.76","null","null","null","93.8","2384","5.9",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.61","null","null","null","null","null","null","null",63,"6","4-Seam Fastball",6,3,3,6,3,6,3,6,"Strategic","Standard"
"FC","2020-08-19","89.6","0.92","5.74","Mookie Betts",605141,664948,"null","foul",,,,,"13","null","R","R","L","SEA","LAD","S","null","null",1,2,2020,"-0.57","0.43","-0.36","1.25","null","null","null",0,8,"Top","null","null",,,"543592",,"null",-1.951513745941648,-130.46561349789877,-6.075854613481051,-6.238566097091148,24.23980693630334,-26.273552055448302,"3.23","1.52","2","75.7","-41","89.7","2562","6.1",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.44","null","null","null","null","null","null","null",63,"5","Cutter",6,3,3,6,3,6,3,6,"Strategic","Standard"
"CU","2020-08-19","81.4","0.98","5.71","Mookie Betts",605141,664948,"null","foul",,,,,"14","null","R","R","L","SEA","LAD","S","null","null",1,2,2020,"-0.68","-0.42","0.96","1.86","null","null","null",0,8,"Top","null","null",,,"543592",,"null",1.2498722096146238,-118.61424625820123,-1.3192760393887841,-6.653547309576323,20.561060936121752,-36.12528158051856,"3.23","1.52","192","80.4","18","81.4","2879","6.0",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.46","null","null","null","null","null","null","null",63,"4","Curveball",6,3,3,6,3,6,3,6,"Strategic","Standard"
"FC","2020-08-19","89.3","0.76","5.85","Mookie Betts",605141,664948,"null","swinging_strike",,,,,"13","null","R","R","L","SEA","LAD","S","null","null",1,1,2020,"-0.51","0.31","-0.25","1.13","null","null","null",0,8,"Top","null","null",,,"543592",,"null",-1.4162440937014096,-130.0596506543101,-6.309989310347001,-5.591092165937461,23.78959887313218,-27.699535458830677,"3.23","1.52","null","null","null","89.5","2639","6.1",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.39","null","null","null","null","null","null","null",63,"3","Cutter",6,3,3,6,3,6,3,6,"Standard","Standard"
"FF","2020-08-19","95.2","0.79","5.89","Mookie Betts",605141,664948,"null","ball",,,,,"12","null","R","R","L","SEA","LAD","B","null","null",0,1,2020,"0.46","1.48","0.40","4.33","null","null","null",0,8,"Top","null","null",,,"543592",,"null",-2.0406501561735904,-138.70447471211264,-1.7963282751685261,6.37140124676739,30.172022596297246,-12.85249330333859,"3.37","1.74","null","null","null","94.7","2447","5.9",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.63","null","null","null","null","null","null","null",63,"2","4-Seam Fastball",6,3,3,6,3,6,3,6,"Standard","Standard"
"FC","2020-08-19","89.2","0.86","5.84","Mookie Betts",605141,664948,"null","swinging_strike",,,,,"13","null","R","R","L","SEA","LAD","S","null","null",0,0,2020,"-0.48","0.50","-1.10","1.12","null","null","null",0,8,"Top","null","null",,,"543592",,"null",-3.788475310141481,-129.9082258996551,-6.686583640420362,-4.770508647323086,23.37089591303897,-25.427673004903202,"3.23","1.52","null","null","null","89.3","2596","6.0",631048,664948,"543592","664238","643418","572122","641487","664059","641786","623323","54.50","null","null","null","null","null","null","null",63,"1","Cutter",6,3,3,6,3,6,3,6,"Standard","Standard"
"FS","2020-08-19","89.3","-2.12","6.40","Mookie Betts",605141,592836,"field_out","hit_into_play",,,,,"1","Mookie Betts pops out to first baseman Dylan Moore.  ","R","R","R","SEA","LAD","X",3,"popup",0,1,2020,"-1.04","1.05","-0.58","2.96","null","null","null",0,5,"Top","189.06","141.17",,,"543592",,"null",5.963320018467076,-129.83784026287196,-4.626069942639218,-13.060691886558851,27.48622668545475,-19.565688487150428,"3.23","1.52","204","78.2","54","89.0","1844","6.2",631048,592836,"543592","664238","643418","572122","641487","664059","641786","623323","54.33","0.057","0.056","0.00",1,0,0,3,43,"2","Split-Finger",5,3,3,5,3,5,3,5,"Infield shift","Standard"
"FF","2020-08-19","93.0","-1.86","6.55","Mookie Betts",605141,592836,"null","called_strike",,,,,"1","null","R","R","R","SEA","LAD","S","null","null",0,0,2020,"-0.69","1.53","-0.56","2.83","null","null","null",0,5,"Top","null","null",,,"543592",,"null",4.819417406552323,-135.20093131890104,-7.060487791478073,-9.502454782635766,31.52765928034826,-12.10999264225885,"3.34","1.63","null","null","null","92.5","2305","6.2",631048,592836,"543592","664238","643418","572122","641487","664059","641786","623323","54.28","null","null","null","null","null","null","null",43,"1","4-Seam Fastball",5,3,3,5,3,5,3,5,"Infield shift","Standard"
"FC","2020-08-19","85.3","-1.88","6.38","Mookie Betts",605141,592836,"walk","blocked_ball",,,,,"14","Mookie Betts walks.   Keibert Ruiz to 2nd.  ","R","R","R","SEA","LAD","B","null","null",3,2,2020,"0.64","0.12","1.97","-1.02","null","null",660688,2,2,"Top","null","null",,,"543592",,"null",7.745839743369728,-123.61435363713998,-11.277016874525097,5.048148414840558,23.982830052545843,-28.880672992634054,"3.29","1.60","null","null","null","85.0","2407","6.2",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.27","null","null","0.70",1,0,0,"null",16,"6","Cutter",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"FS","2020-08-19","89.5","-2.10","6.38","Mookie Betts",605141,592836,"null","ball",,,,,"11","null","R","R","R","SEA","LAD","B","null","null",2,2,2020,"-1.06","0.90","-2.10","2.50","null","null",660688,2,2,"Top","null","null",,,"543592",,"null",2.2477802527441795,-130.29089963605034,-5.495383085258249,-12.544926501558779,26.96864868959866,-21.012135740262494,"3.33","1.65","null","null","null","89.7","1636","6.4",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.11","null","null","null","null","null","null","null",16,"5","Split-Finger",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"FC","2020-08-19","85.0","-2.06","6.42","Mookie Betts",605141,592836,"null","ball",,,,,"14","null","R","R","R","SEA","LAD","B","null","null",1,2,2020,"0.36","0.21","0.95","1.15","null","null",660688,2,2,"Top","null","null",,,"543592",,"null",6.330490687041951,-123.61232912661177,-6.4287182731774495,2.3983005072398726,24.72327304703892,-28.926695494705356,"3.37","1.68","null","null","null","84.8","2441","6.2",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.28","null","null","null","null","null","null","null",16,"4","Cutter",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"CU","2020-08-19","75.8","-2.08","6.41","Mookie Betts",605141,592836,"null","foul",,,,,"13","null","R","R","R","SEA","LAD","S","null","null",1,1,2020,"0.61","-1.24","-0.13","1.17","null","null",660688,2,2,"Top","null","null",,,"543592",,"null",2.9797157721190186,-110.26136701758213,-1.5556293860717114,4.330496403292632,21.94332728657684,-42.102107774063164,"3.23","1.52","86","65.9","80","75.3","2272","6.2",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.30","null","null","null","null","null","null","null",16,"3","Curveball",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"FC","2020-08-19","86.2","-2.11","6.49","Mookie Betts",605141,592836,"null","called_strike",,,,,"13","null","R","R","R","SEA","LAD","S","null","null",1,0,2020,"0.47","0.64","-0.39","1.44","null","null",660688,2,2,"Top","null","null",,,"543592",,"null",3.1159287271055742,-125.48777907131642,-7.087773683530889,4.3789190620033445,24.218192021315602,-24.260129503019858,"3.35","1.57","null","null","null","86.1","1406","6.1",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.38","null","null","null","null","null","null","null",16,"2","Cutter",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"FS","2020-08-19","88.7","-2.11","6.44","Mookie Betts",605141,592836,"null","ball",,,,,"11","null","R","R","R","SEA","LAD","B","null","null",0,0,2020,"-1.25","0.89","-1.16","2.47","null","null",660688,2,2,"Top","null","null",,,"543592",,"null",4.947428473883861,-129.05754373497066,-5.462093961601522,-15.050237647347656,27.93392402570584,-21.32165131863875,"3.21","1.59","null","null","null","88.5","1712","6.3",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.24","null","null","null","null","null","null","null",16,"1","Split-Finger",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"FF","2020-08-19","94.5","-1.77","6.67","Mookie Betts",605141,592836,"strikeout","swinging_strike",,,,,"12","Mookie Betts strikes out swinging.  ","R","R","R","SEA","LAD","S",2,"null",0,2,2020,"-0.58","1.57","0.54","3.36","null","null","null",0,1,"Top","null","null",,,"543592",,"null",7.287260032062591,-137.44718212759878,-6.463845563774913,-8.898111784595091,28.61975561038812,-10.995668308953,"3.23","1.52","null","null","null","94.7","2178","6.3",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.22","null","null","0.00",1,0,0,"null",1,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CU","2020-08-19","75.6","-1.92","6.46","Mookie Betts",605141,592836,"null","foul",,,,,"14","null","R","R","R","SEA","LAD","S","null","null",0,1,2020,"0.60","-1.19","0.17","1.12","null","null","null",0,1,"Top","null","null",,,"543592",,"null",3.277593092946743,-109.91159937038917,-1.7702710228191123,4.099335180806063,22.750800443924508,-41.58368214744876,"3.23","1.52","192","69.3","46","74.7","2579","6.0",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.47","null","null","null","null","null","null","null",1,"2","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-08-19","93.2","-1.85","6.62","Mookie Betts",605141,592836,"null","called_strike",,,,,"5","null","R","R","R","SEA","LAD","S","null","null",0,0,2020,"-0.74","1.50","0.25","2.81","null","null","null",0,1,"Top","null","null",,,"543592",,"null",7.005998449465403,-135.4001533171509,-7.266767717578401,-10.735931447181503,32.00348026277006,-12.28115499768972,"3.49","1.63","null","null","null","92.6","2105","6.2",631048,592836,"543592","657108","664238","572122","641487","664059","641786","623323","54.31","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2020-08-18","93.2","-2.15","5.14","Mookie Betts",605141,656186,"field_out","hit_into_play",,,,,"7","Mookie Betts pops out to second baseman Shed Long Jr. ","R","R","R","LAD","SEA","X",4,"popup",3,2,2020,"-0.31","1.10","-0.54","1.94","null","null",605131,1,8,"Bot","166.46","140.90",,,"543592",,"null",4.7427836792226525,-135.57076515525455,-4.815421433781412,-4.888681836627401,30.228836302184806,-17.758463158712537,"3.23","1.53","172","86.8","62","91.9","2655","5.6",631353,656186,"543592","657108","643418","572122","641487","543829","641786","664238","54.90","0.021","0.027","0.00",1,0,0,3,58,"6","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-08-18","91.9","-1.97","5.14","Mookie Betts",605141,656186,"null","ball",,,,,"14","null","R","R","R","LAD","SEA","B","null","null",2,2,2020,"0.05","0.97","1.59","2.01","null","null",605131,1,8,"Bot","null","null",,,"543592",,"null",8.795984981914692,-133.50750135441746,-4.090801618894054,-1.4469265662742377,30.747578734903435,-19.921819708911247,"3.10","1.48","null","null","null","90.7","2961","5.8",631353,656186,"543592","657108","643418","572122","641487","543829","641786","664238","54.68","null","null","null","null","null","null","null",58,"5","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2020-08-18","99.3","-1.92","5.20","Mookie Betts",605141,656186,"null","ball",,,,,"14","null","R","R","R","LAD","SEA","B","null","null",1,2,2020,"-0.82","1.38","1.16","2.02","null","null",605131,1,8,"Bot","null","null",,,"543592",,"null",10.230241055844434,-144.12478921586933,-6.477426092956697,-13.753013352387507,32.628265806916154,-11.50504536663706,"3.20","1.64","null","null","null","98.4","2589","5.9",631353,656186,"543592","657108","643418","572122","641487","543829","641786","664238","54.64","null","null","null","null","null","null","null",58,"4","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-08-18","91.9","-1.88","5.27","Mookie Betts",605141,656186,"null","ball",,,,,"14","null","R","R","R","LAD","SEA","B","null","null",0,2,2020,"0.37","0.83","1.43","1.29","null","null",605131,1,8,"Bot","null","null",,,"543592",,"null",7.466445151771312,-133.44865672071083,-5.915089337913478,2.681378808438762,31.32817002082717,-21.09935608318751,"3.27","1.65","null","null","null","90.4","2736","5.7",631353,656186,"543592","657108","643418","572122","641487","543829","641786","664238","54.78","null","null","null","null","null","null","null",58,"3","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2020-08-18","90.7","-2.10","5.13","Mookie Betts",605141,656186,"null","foul",,,,,"9","null","R","R","R","LAD","SEA","S","null","null",0,1,2020,"0.17","0.53","0.56","1.83","null","null",605131,1,8,"Bot","null","null",,,"543592",,"null",6.228540965434923,-131.98135657977795,-3.4233941670280967,0.6707320259269993,28.501108165229027,-25.48658398936845,"3.23","1.53","2","74.4","-54","89.7","2589","5.7",631353,656186,"543592","657108","643418","572122","641487","543829","641786","664238","54.79","null","null","null","null","null","null","null",58,"2","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2020-08-18","97.3","-1.95","5.27","Mookie Betts",605141,656186,"null","called_strike",,,,,"7","null","R","R","R","LAD","SEA","S","null","null",0,0,2020,"-0.75","0.96","-0.35","1.79","null","null",605131,1,8,"Bot","null","null",,,"543592",,"null",5.943726301084478,-141.47401142023014,-5.941690250351276,-11.415517713296035,32.44624718983572,-18.1428351113318,"3.36","1.64","null","null","null","96.3","2280","5.8",631353,656186,"543592","657108","643418","572122","641487","543829","641786","664238","54.74","null","null","null","null","null","null","null",58,"1","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2020-08-18","88.9","2.40","5.66","Mookie Betts",605141,594835,"field_out","hit_into_play",,,,,"12","Mookie Betts lines out to right fielder Dylan Moore.  ","R","R","L","LAD","SEA","X",9,"line_drive",1,2,2020,"0.64","1.30","0.23","3.45","null","null",605131,0,6,"Bot","165.05","53.26",,,"543592",,"null",-6.705737127985503,-129.42761480364302,-2.167201844224688,8.463536785400983,24.53008243879133,-17.26798798417415,"3.23","1.53","357","90.9","27","90.1","2004","6.8",631353,594835,"543592","657108","643418","572122","641487","543829","641786","664238","53.69","0.193","0.252","0.00",1,0,0,3,39,"4","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2020-08-18","88.1","2.29","5.59","Mookie Betts",605141,594835,"null","called_strike",,,,,"4","null","R","R","L","LAD","SEA","S","null","null",1,1,2020,"0.71","1.18","-0.53","2.75","null","null",605131,0,6,"Bot","null","null",,,"543592",,"null",-8.401321011935027,-128.13721652261984,-3.3252726530445122,9.41296536882961,24.296876026295287,-18.61224554126453,"3.37","1.70","null","null","null","89.3","2038","6.9",631353,594835,"543592","657108","643418","572122","641487","543829","641786","664238","53.61","null","null","null","null","null","null","null",39,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2020-08-18","74.0","2.88","5.23","Mookie Betts",605141,594835,"null","called_strike",,,,,"2","null","R","R","L","LAD","SEA","S","null","null",1,0,2020,"-1.06","-0.76","0.00","2.82","null","null",605131,0,6,"Bot","null","null",,,"543592",,"null",-4.041278900421172,-107.63152943093884,3.6777403274703864,-7.522973199652207,18.406433172263537,-38.905049215019254,"3.16","1.60","null","null","null","74.3","1984","6.5",631353,594835,"543592","657108","643418","572122","641487","543829","641786","664238","54.00","null","null","null","null","null","null","null",39,"2","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
