"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CU","2020-08-25","80.4","-1.43","6.23","Mason Williams",592863,607192,"field_out","hit_into_play",,,,,"6","Mason Williams grounds out, pitcher Tyler Glasnow to first baseman Jose Martinez.   Chance Sisco to 3rd.    Ryan Mountcastle to 2nd.  ","R","L","R","TB","BAL","X",1,"ground_ball",1,0,2020,"0.59","-1.59","0.67","2.44","null",642082,663624,1,4,"Top","122.40","183.94",,,"572287",,"null",3.6141329566771705,-116.89119507488638,1.5152805635067157,4.517101708048969,26.382389945400273,-47.139431026542596,"3.41","1.56","3","65.7","-64","81.4","2997","7.5",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.00","0.250","0.225","0.00",1,0,0,2,32,"2","Curveball",3,2,2,3,2,3,2,3,"Standard","Standard"
"FF","2020-08-25","95.8","-1.42","6.01","Mason Williams",592863,607192,"null","ball",,,,,"12","null","R","L","R","TB","BAL","B","null","null",0,0,2020,"-0.11","1.65","1.02","3.64","null",642082,663624,1,4,"Top","null","null",,,"572287",,"null",6.904040200937668,-139.38570732910097,-4.496976416245349,-2.9262728406813165,31.37050230226734,-9.846555623916336,"3.41","1.50","null","null","null","98.6","2499","7.9",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.62","null","null","null","null","null","null","null",32,"1","4-Seam Fastball",3,2,2,3,2,3,2,3,"Strategic","Standard"
"CU","2020-08-25","82.8","-1.32","6.25","Ryan Mountcastle",663624,607192,"single","hit_into_play_score",,,,,"8","Ryan Mountcastle singles on a line drive to right fielder Hunter Renfroe.   Hanser Alberto scores.    Chance Sisco to 2nd.  ","R","R","R","TB","BAL","X",9,"line_drive",0,1,2020,"0.64","-1.63","0.22","1.67",593643,"null",642082,1,4,"Top","179.50","115.26",,,"572287",,"null",2.3048254085836226,-120.45327850902962,-0.6224660553076553,5.612972328265794,28.355437363052992,-47.90757068250802,"3.49","1.60","192","84.7","13","83.8","3058","7.4",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.07","0.779","0.701","0.90",1,1,0,4,31,"2","Curveball",3,1,1,3,1,3,1,3,"Standard","Standard"
"CU","2020-08-25","82.6","-1.38","6.13","Ryan Mountcastle",663624,607192,"null","swinging_strike",,,,,"14","null","R","R","R","TB","BAL","S","null","null",0,0,2020,"0.77","-1.49","0.82","1.42",593643,"null",642082,1,4,"Top","null","null",,,"572287",,"null",3.6099712457426265,-120.20010156031212,-1.1676743878338567,6.482536344972115,27.985280712124535,-46.428116424156286,"3.49","1.60","null","null","null","84.1","3035","7.7",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.78","null","null","null","null","null","null","null",31,"1","Curveball",3,1,1,3,1,3,1,3,"Standard","Standard"
"FF","2020-08-25","97.4","-1.38","5.94","Chance Sisco",642082,607192,"single","hit_into_play_no_out",,,,,"8","Chance Sisco singles on a ground ball to right fielder Hunter Renfroe.   Hanser Alberto to 3rd.  ","R","L","R","TB","BAL","X",9,"ground_ball",1,0,2020,"0.06","1.56","0.21","1.92","null","null",593643,1,4,"Top","205.56","109.37",,,"572287",,"null",4.243210146868555,-141.5138072386596,-9.068118224893178,-0.25754614028902895,33.99972963304039,-9.317527509151436,"3.43","1.58","39","96.2","0","99.8","2527","7.8",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.70","0.364","0.328","0.90",1,1,0,2,30,"2","4-Seam Fastball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"FF","2020-08-25","96.5","-1.25","5.99","Chance Sisco",642082,607192,"null","ball",,,,,"14","null","R","L","R","TB","BAL","B","null","null",0,0,2020,"0.01","1.42","0.77","1.02","null","null",593643,1,4,"Top","null","null",,,"572287",,"null",5.506259818082283,-140.06420651466775,-11.15250687576203,-1.094545130912844,31.465880553430765,-11.157112408346181,"3.43","1.56","null","null","null","99.2","2421","7.9",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.60","null","null","null","null","null","null","null",30,"1","4-Seam Fastball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"FF","2020-08-25","96.9","-1.28","6.15","Hanser Alberto",593643,607192,"single","hit_into_play_no_out",,,,,"3","Hanser Alberto singles on a sharp ground ball to first baseman Jose Martinez.  ","R","R","R","TB","BAL","X",3,"ground_ball",0,1,2020,"-0.20","1.49","0.46","3.32","null","null","null",1,4,"Top","147.43","160.98",,,"572287",,"null",5.249511730485874,-141.03484977953394,-5.544415964178225,-3.900623106182676,32.644927902369815,-11.24768892824231,"3.37","1.57","88","95.0","4","99.3","2493","7.6",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.86","0.593","0.534","0.90",1,1,0,4,29,"2","4-Seam Fastball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"CU","2020-08-25","80.9","-1.56","6.24","Hanser Alberto",593643,607192,"null","called_strike",,,,,"9","null","R","R","R","TB","BAL","S","null","null",0,0,2020,"0.82","-1.34","0.54","1.93","null","null","null",1,4,"Top","null","null",,,"572287",,"null",3.178203904386043,-117.70829802064397,-0.26393911314823204,6.825447988152901,26.14810899478406,-44.698425643125326,"3.37","1.57","null","null","null","81.8","3027","7.3",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.20","null","null","null","null","null","null","null",29,"1","Curveball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"FF","2020-08-25","95.9","-1.49","6.06","Rio Ruiz",547004,607192,"field_out","hit_into_play",,,,,"1","Rio Ruiz grounds out, third baseman Mike Brosseau to first baseman Jose Martinez.  ","R","L","R","TB","BAL","X",5,"ground_ball",0,0,2020,"-0.01","1.52","-0.29","3.01","null","null","null",0,4,"Top","99.35","158.78",,,"572287",,"null",3.249478078736765,-139.55360444709441,-5.976824463208439,-0.8635601171239735,33.10144293137183,-11.253021115897974,"3.33","1.56","31","97.9","-4","97.7","2464","7.4",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.10","0.207","0.186","0.00",1,0,0,2,28,"1","4-Seam Fastball",3,1,1,3,1,3,1,3,"Standard","Standard"
"CU","2020-08-25","82.8","-1.20","6.20","Renato Nunez",600524,607192,"strikeout","swinging_strike",,,,,"14","Renato Nunez strikes out swinging.  ","R","R","R","TB","BAL","S",2,"null",0,2,2020,"0.52","-1.62","0.92","1.34","null","null","null",2,3,"Top","null","null",,,"572287",,"null",3.8935528939418997,-120.40231163176377,-1.2904315491386256,4.089408466566796,27.532489752515033,-47.7064930157177,"3.43","1.64","null","null","null","83.9","2971","7.5",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.04","null","null","0.00",1,0,0,"null",24,"4","Curveball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"FF","2020-08-25","98.6","-1.20","6.09","Renato Nunez",600524,607192,"null","foul",,,,,"12","null","R","R","R","TB","BAL","S","null","null",0,2,2020,"-0.07","1.64","1.00","2.81","null","null","null",2,3,"Top","null","null",,,"572287",,"null",6.355932203588131,-143.27986897035484,-7.459914617250935,-2.5177993286450557,34.60647898306049,-8.023740348807394,"3.43","1.64","210","74.6","53","101.3","2609","7.9",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.58","null","null","null","null","null","null","null",24,"3","4-Seam Fastball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"FF","2020-08-25","97.8","-1.25","6.13","Renato Nunez",600524,607192,"null","swinging_strike",,,,,"5","null","R","R","R","TB","BAL","S","null","null",0,1,2020,"-0.02","1.57","0.03","2.41","null","null","null",2,3,"Top","null","null",,,"572287",,"null",3.5814233353598617,-142.16093129054983,-8.354104346513743,-1.1184270886229317,33.01838570232707,-9.210384074150996,"3.43","1.64","null","null","null","100.4","2437","7.8",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.70","null","null","null","null","null","null","null",24,"2","4-Seam Fastball",3,1,1,3,1,3,1,3,"Standard","Standard"
"FF","2020-08-25","97.4","-1.28","6.08","Renato Nunez",600524,607192,"null","swinging_strike",,,,,"3","null","R","R","R","TB","BAL","S","null","null",0,0,2020,"0.04","1.63","0.62","3.17","null","null","null",2,3,"Top","null","null",,,"572287",,"null",5.128348564438154,-141.60286061211994,-6.17088322370677,-0.6680346833452544,33.527083143582544,-9.053167729469024,"3.43","1.64","null","null","null","100.0","2584","7.8",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.65","null","null","null","null","null","null","null",24,"1","4-Seam Fastball",3,1,1,3,1,3,1,3,"Standard","Standard"
"FF","2020-08-25","97.3","-1.34","5.95","Anthony Santander",623993,607192,"strikeout","swinging_strike",,,,,"14","Anthony Santander strikes out swinging.  ","R","L","R","TB","BAL","S",2,"null",2,2,2020,"0.02","1.41","1.12","1.23","null","null","null",1,3,"Top","null","null",,,"572287",,"null",6.759610795593587,-141.1876063984753,-10.683750869800143,-1.286129541679773,31.82682555938401,-11.097935901247748,"3.31","1.62","null","null","null","100.4","2493","8.1",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.41","null","null","0.00",1,0,0,"null",23,"6","4-Seam Fastball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"CU","2020-08-25","84.3","-1.25","6.17","Anthony Santander",623993,607192,"null","ball",,,,,"14","null","R","L","R","TB","BAL","B","null","null",1,2,2020,"0.19","-1.43","0.52","-0.32","null","null","null",1,3,"Top","null","null",,,"572287",,"null",3.8222608213716645,-122.55794231140506,-5.833779742996732,1.0046842931832856,29.0103876691559,-45.224400387294324,"3.26","1.53","null","null","null","85.7","2930","7.7",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.81","null","null","null","null","null","null","null",23,"5","Curveball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"FF","2020-08-25","97.9","-1.40","6.07","Anthony Santander",623993,607192,"null","foul",,,,,"3","null","R","L","R","TB","BAL","S","null","null",1,2,2020,"-0.09","1.43","0.64","3.40","null","null","null",1,3,"Top","null","null",,,"572287",,"null",5.8619161309895755,-142.33965754732978,-5.123230265352,-2.627310228911484,33.736249481061925,-11.751606138873495,"3.31","1.62","null","null","null","100.4","2441","7.8",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.70","null","null","null","null","null","null","null",23,"4","4-Seam Fastball",3,1,1,3,1,3,1,3,"Infield shift","Standard"
"CU","2020-08-25","82.1","-1.38","6.30","Anthony Santander",623993,607192,"null","called_strike",,,,,"5","null","R","L","R","TB","BAL","S","null","null",1,1,2020,"0.40","-1.63","0.01","2.31","null","null","null",1,3,"Top","null","null",,,"572287",,"null",2.4041364473238906,-119.4743613979559,0.8656902027293079,3.226026174260886,27.5241145022906,-48.04630294563345,"3.22","1.55","null","null","null","83.0","2976","7.4",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.15","null","null","null","null","null","null","null",23,"3","Curveball",3,1,1,3,1,3,1,3,"Strategic","Standard"
"FF","2020-08-25","96.3","-1.51","6.09","Anthony Santander",623993,607192,"null","foul",,,,,"3","null","R","L","R","TB","BAL","S","null","null",1,0,2020,"0.17","1.45","0.32","3.34","null","null","null",1,3,"Top","null","null",,,"572287",,"null",4.580729456641323,-140.16119947714418,-5.097071160916644,1.0896662130700916,33.742384935501406,-12.15969658037933,"3.31","1.62","105","68.7","78","98.1","2476","7.5",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.04","null","null","null","null","null","null","null",23,"2","4-Seam Fastball",3,1,1,3,1,3,1,3,"Strategic","Standard"
"CU","2020-08-25","81.4","-1.49","6.27","Anthony Santander",623993,607192,"null","ball",,,,,"11","null","R","L","R","TB","BAL","B","null","null",0,0,2020,"0.47","-1.53","-1.38","2.82","null","null","null",1,3,"Top","null","null",,,"572287",,"null",-0.6661315873550155,-118.35320491502304,2.003564930007065,4.46873406436302,26.86408915851577,-47.08094141200186,"3.17","1.57","null","null","null","82.0","2807","7.2",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.30","null","null","null","null","null","null","null",23,"1","Curveball",3,1,1,3,1,3,1,3,"Strategic","Standard"
"CU","2020-08-25","81.4","-1.61","6.31","Cedric Mullins",656775,607192,"field_out","hit_into_play",,,,,"13","Cedric Mullins grounds out, shortstop Willy Adames to first baseman Jose Martinez.  ","R","L","R","TB","BAL","X",6,"ground_ball",0,1,2020,"0.61","-1.47","-1.08","1.75","null","null","null",0,3,"Top","131.70","128.32",,,"572287",,"null",0.006256252160430187,-118.49340959824382,-0.6927035744164938,5.70121515531791,26.317797123980586,-45.9467609550327,"3.25","1.53","11","93.3","-8","82.1","2860","7.1",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.38","0.171","0.154","0.00",1,0,0,2,22,"2","Curveball",3,1,1,3,1,3,1,3,"Standard","Standard"
"FF","2020-08-25","94.8","-1.53","6.10","Cedric Mullins",656775,607192,"null","foul_bunt",,,,,"2","null","R","L","R","TB","BAL","S","null","null",0,0,2020,"-0.14","1.34","0.06","2.87","null","null","null",0,3,"Top","null","null",,,"572287",,"null",4.585843066926919,-137.95628359779403,-5.902412069311397,-2.7833109341846853,30.40199866680369,-13.941243481452876,"3.25","1.53","1","null","null","97.3","2250","7.7",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.84","null","null","null","null","null","null","null",22,"1","4-Seam Fastball",3,1,1,3,1,3,1,3,"Standard","Standard"
"CU","2020-08-25","81.2","-1.38","6.19","Pat Valaika",642162,607192,"field_out","hit_into_play",,,,,"6","Pat Valaika grounds out, third baseman Mike Brosseau to first baseman Jose Martinez.  ","R","R","R","TB","BAL","X",5,"ground_ball",0,0,2020,"0.40","-1.45","0.63","2.23",663624,"null",592863,2,2,"Top","112.68","160.79",,,"572287",,"null",3.8421261767292227,-118.12784755529559,0.6793900967223632,2.900548627369335,26.001593363156594,-45.98133440656362,"3.17","1.53","4","37.0","-59","82.9","2894","7.8",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.72","0.186","0.167","0.00",1,0,0,1,13,"1","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-08-25","97.5","-1.54","6.00","Mason Williams",592863,607192,"single","hit_into_play_no_out",,,,,"6","Mason Williams singles on a line drive to center fielder Manuel Margot.   Ryan Mountcastle to 3rd.  ","R","L","R","TB","BAL","X",8,"line_drive",0,0,2020,"0.23","1.51","0.40","2.61","null","null",663624,2,2,"Top","133.23","87.06",,,"572287",,"null",4.830265381050662,-141.7644706738839,-7.24838868019745,1.9868099364755496,32.789385298442674,-10.327041634334124,"3.41","1.56","203","67.3","21","100.2","2507","7.8",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.66","0.829","0.746","0.90",1,1,0,4,12,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-08-25","95.8","-1.43","6.09","Ryan Mountcastle",663624,607192,"walk","ball",,,,,"14","Ryan Mountcastle walks.  ","R","R","R","TB","BAL","B","null","null",3,1,2020,"0.07","1.41","0.64","1.13","null","null","null",2,2,"Top","null","null",,,"572287",,"null",5.468434969206849,-139.13703081250543,-10.98976868557129,-0.35710795921610605,30.736076627569073,-11.585115426486038,"3.49","1.72","null","null","null","98.7","2422","8.0",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.53","null","null","0.70",1,0,0,"null",11,"5","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-08-25","97.4","-1.55","5.99","Ryan Mountcastle",663624,607192,"null","ball",,,,,"14","null","R","R","R","TB","BAL","B","null","null",2,1,2020,"-0.04","1.43","1.01","1.33","null","null","null",2,2,"Top","null","null",,,"572287",,"null",7.167905794540051,-141.4620456029442,-10.552661741721442,-2.0709435751859493,31.160166003456506,-10.74390709594333,"3.49","1.64","null","null","null","100.3","2437","7.9",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.61","null","null","null","null","null","null","null",11,"4","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-08-25","97.6","-1.40","6.04","Ryan Mountcastle",663624,607192,"null","ball",,,,,"14","null","R","R","R","TB","BAL","B","null","null",1,1,2020,"-0.21","1.44","0.76","0.20","null","null","null",2,2,"Top","null","null",,,"572287",,"null",6.424798789437798,-141.4927140438606,-13.815003598914235,-4.206016737086736,31.33912773930016,-9.918842667982856,"3.49","1.75","null","null","null","100.0","2380","7.8",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.73","null","null","null","null","null","null","null",11,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-08-25","96.3","-1.49","6.12","Ryan Mountcastle",663624,607192,"null","swinging_strike",,,,,"2","null","R","R","R","TB","BAL","S","null","null",1,0,2020,"-0.09","1.56","0.25","3.12","null","null","null",2,2,"Top","null","null",,,"572287",,"null",4.957401368866636,-140.0413634520918,-6.0671540015892775,-2.3704879598856534,31.789030741549176,-10.475119292731282,"3.49","1.60","null","null","null","98.7","2283","7.7",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.81","null","null","null","null","null","null","null",11,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2020-08-25","83.0","-1.54","6.06","Ryan Mountcastle",663624,607192,"null","ball",,,,,"14","null","R","R","R","TB","BAL","B","null","null",0,0,2020,"0.64","-1.57","2.27","-3.92","null","null","null",2,2,"Top","null","null",,,"572287",,"null",7.582454384031465,-119.99855672734684,-13.244790783507817,4.2661243065371774,28.837361547702898,-44.08438563536444,"3.62","1.77","null","null","null","83.5","2900","7.5",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.98","null","null","null","null","null","null","null",11,"1","Curveball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2020-08-25","83.2","-1.60","6.20","Chance Sisco",642082,607192,"strikeout","swinging_strike_blocked",,,,,"13","Chance Sisco strikes out swinging.  ","R","L","R","TB","BAL","S",2,"null",1,2,2020,"0.35","-1.46","-0.22","0.97","null","null","null",1,2,"Top","null","null",,,"572287",,"null",2.5100621854735747,-121.00197414060825,-2.5935119115602525,2.828764376082681,27.23632261680774,-46.005491499640186,"3.43","1.58","null","null","null","83.9","2809","7.1",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.37","null","null","0.00",1,0,0,"null",10,"4","Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-08-25","98.1","-1.63","6.10","Chance Sisco",642082,607192,"null","called_strike",,,,,"4","null","R","L","R","TB","BAL","S","null","null",1,1,2020,"0.04","1.29","-0.65","2.70","null","null","null",1,2,"Top","null","null",,,"572287",,"null",2.624484277968799,-142.75383436843256,-6.892007461655305,-0.06374190694104301,32.390644135942374,-13.108141294181541,"3.47","1.60","null","null","null","100.7","2352","7.7",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.81","null","null","null","null","null","null","null",10,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2020-08-25","92.2","-1.86","5.92","Chance Sisco",642082,607192,"null","swinging_strike",,,,,"13","null","R","L","R","TB","BAL","S","null","null",1,0,2020,"-1.12","0.99","-0.97","1.18","null","null","null",1,2,"Top","null","null",,,"572287",,"null",4.821087680597583,-134.01183699422066,-8.536561504499598,-14.586176235530656,28.713781855573163,-18.6441422557225,"3.43","1.58","null","null","null","94.3","1674","7.6",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.92","null","null","null","null","null","null","null",10,"2","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-08-25","95.2","-1.62","6.17","Chance Sisco",642082,607192,"null","ball",,,,,"11","null","R","L","R","TB","BAL","B","null","null",0,0,2020,"0.08","1.28","-0.89","3.48","null","null","null",1,2,"Top","null","null",,,"572287",,"null",1.7916025563514957,-138.68723105556933,-4.384602025399884,0.6433837412833179,31.278216119016584,-14.869340898069987,"3.43","1.63","null","null","null","97.3","2361","7.4",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.07","null","null","null","null","null","null","null",10,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CU","2020-08-25","82.2","-1.47","6.21","Hanser Alberto",593643,607192,"field_out","hit_into_play",,,,,"14","Hanser Alberto grounds out, shortstop Willy Adames to first baseman Jose Martinez.  ","R","R","R","TB","BAL","X",6,"ground_ball",1,1,2020,"0.37","-1.12","0.52","0.62","null","null","null",0,2,"Top","104.47","158.10",,,"572287",,"null",3.8852876712654973,-119.56143080216467,-3.896142283509765,2.6281492627890253,26.038249141130308,-42.240142100063494,"3.37","1.57","9","68.4","-8","83.3","2644","7.3",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.18","0.057","0.051","0.00",1,0,0,2,9,"3","Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-08-25","96.0","-1.47","6.11","Hanser Alberto",593643,607192,"null","swinging_strike",,,,,"6","null","R","R","R","TB","BAL","S","null","null",1,0,2020,"0.24","1.46","0.54","2.65","null","null","null",0,2,"Top","null","null",,,"572287",,"null",4.9010057899040325,-139.5334965208881,-6.967322940165513,1.9374520513296658,33.66578067452446,-11.67367492591222,"3.37","1.57","null","null","null","98.0","2273","7.6",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.86","null","null","null","null","null","null","null",9,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-08-25","94.0","-1.56","6.21","Hanser Alberto",593643,607192,"null","ball",,,,,"12","null","R","R","R","TB","BAL","B","null","null",0,0,2020,"0.23","1.47","0.28","3.55","null","null","null",0,2,"Top","null","null",,,"572287",,"null",4.361072170547839,-136.78288813845006,-4.525904319497573,1.887388364043686,30.792130991743193,-12.956252393309963,"3.37","1.56","null","null","null","96.2","2352","7.6",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.89","null","null","null","null","null","null","null",9,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-08-25","96.8","-1.76","5.99","Rio Ruiz",547004,607192,"field_out","hit_into_play",,,,,"9","Rio Ruiz grounds out, first baseman Jose Martinez to pitcher Tyler Glasnow.  ","R","L","R","TB","BAL","X",3,"ground_ball",0,0,2020,"0.10","1.27","0.78","1.83","null","null","null",2,1,"Top","160.91","169.21",,,"572287",,"null",6.699994263151061,-140.68262844409665,-8.652084257233316,-0.04331507704584908,30.227236882193548,-13.516218300155842,"3.33","1.56","8","85.5","-17","99.2","2481","7.6",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.93","0.114","0.107","0.00",1,0,0,2,4,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Standard"
"CU","2020-08-25","82.9","-1.59","6.23","Renato Nunez",600524,607192,"home_run","hit_into_play_score",,,,,"9","Renato Nunez homers (6) on a line drive to left field.  ","R","R","R","TB","BAL","X","null","line_drive",1,2,2020,"0.62","-1.59","0.53","1.65","null","null","null",2,1,"Top","24.63","100.33",,,"572287",,"null",3.7007161508893716,-120.58791296945428,-0.7514005410858705,5.173887628824384,27.502670531219287,-47.55957542690661,"3.43","1.64","332","97.0","25","83.8","2970","7.3",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.22","0.357","0.415","2.00",1,0,3,5,3,"4","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2020-08-25","81.0","-1.64","6.17","Renato Nunez",600524,607192,"null","swinging_strike",,,,,"14","null","R","R","R","TB","BAL","S","null","null",1,1,2020,"0.72","-1.44","0.77","0.52","null","null","null",2,1,"Top","null","null",,,"572287",,"null",4.072325186461167,-117.79594690500494,-3.116645966874647,5.6304721479714654,26.998505715638608,-44.9298621154262,"3.43","1.64","null","null","null","81.7","2864","7.3",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.23","null","null","null","null","null","null","null",3,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2020-08-25","82.4","-1.56","6.17","Renato Nunez",600524,607192,"null","ball",,,,,"14","null","R","R","R","TB","BAL","B","null","null",0,1,2020,"0.60","-1.50","1.24","0.84","null","null","null",2,1,"Top","null","null",,,"572287",,"null",5.282671931744759,-119.75377965609664,-2.536995226657355,4.464687530140488,28.202714793050482,-46.02736607880332,"3.28","1.59","null","null","null","83.0","2834","7.3",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.21","null","null","null","null","null","null","null",3,"2","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-08-25","97.9","-1.82","6.09","Renato Nunez",600524,607192,"null","called_strike",,,,,"5","null","R","R","R","TB","BAL","S","null","null",0,0,2020,"-0.37","1.35","0.02","2.22","null","null","null",2,1,"Top","null","null",,,"572287",,"null",5.954199810676005,-142.20042763685035,-8.239214173174188,-6.358781410266939,33.48931510630281,-12.106453196956434,"3.19","1.40","null","null","null","99.9","2277","7.5",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.96","null","null","null","null","null","null","null",3,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-08-25","98.3","-1.84","5.95","Anthony Santander",623993,607192,"field_out","hit_into_play",,,,,"8","Anthony Santander flies out to left fielder Yoshi Tsutsugo.  ","R","L","R","TB","BAL","X",7,"fly_ball",3,2,2020,"-0.18","1.31","-0.14","1.96","null","null","null",1,1,"Top","53.06","72.26",,,"572287",,"null",5.147215730674997,-142.89449058289122,-8.580599863812889,-3.6500042270206037,32.68270899502962,-12.394418269340438,"3.31","1.62","345","96.3","33","100.6","2355","7.6",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","52.89","0.214","0.356","0.00",1,0,0,5,2,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CU","2020-08-25","84.2","-1.70","6.17","Anthony Santander",623993,607192,"null","ball",,,,,"14","null","R","L","R","TB","BAL","B","null","null",2,2,2020,"0.58","-1.65","1.32","-0.17","null","null","null",1,1,"Top","null","null",,,"572287",,"null",5.958041366997136,-122.33095126902064,-4.984170985717141,4.270403931266766,29.42350852035889,-47.49580606317394,"3.22","1.48","null","null","null","85.0","3114","7.4",630951,607192,"572287","500874","664040","670712","642715","660294","622534","592669","53.12","null","null","null","null","null","null","null",2,"5","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
