"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"KC","2020-09-24","80.9","-0.78","5.89","Tommy La Stella",600303,621111,"null","foul",,,,,"11","null","R","L","R","LAD","OAK","S","null","null",1,2,2020,"0.88","-1.21","-0.85","3.02","null","null","null",0,4,"Top","null","null",,,"669257",,"null",-1.8518121553394034,-117.80672071577034,2.57110453384537,8.580933847091343,23.40106174508166,-44.14771438298386,"3.50","1.63","176","88.1","12","80.9","2783","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.16","null","null","null","null","null","null","null",24,"4","Knuckle Curve",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"KC","2020-09-24","81.4","-0.81","5.82","Tommy La Stella",600303,621111,"null","swinging_strike",,,,,"14","null","R","L","R","LAD","OAK","S","null","null",1,1,2020,"1.13","-1.24","1.36","1.85","null","null","null",0,4,"Top","null","null",,,"669257",,"null",2.7064243418033467,-118.47716020700432,0.11341420704068961,10.008474954338263,24.537998516316353,-44.04592320752939,"3.50","1.63","null","null","null","81.1","3179","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.21","null","null","null","null","null","null","null",24,"3","Knuckle Curve",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FF","2020-09-24","95.9","-0.94","5.77","Tommy La Stella",600303,621111,"null","called_strike",,,,,"6","null","R","L","R","LAD","OAK","S","null","null",1,0,2020,"-0.21","1.62","0.68","2.53","null","null","null",0,4,"Top","null","null",,,"669257",,"null",4.775033248178343,-139.5847901780181,-6.680016696240376,-3.7430117458813608,28.638356709344464,-9.635621755666307,"3.36","1.56","null","null","null","96.3","2532","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.20","null","null","null","null","null","null","null",24,"2","4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FF","2020-09-24","96.1","-1.04","5.75","Tommy La Stella",600303,621111,"null","ball",,,,,"8","null","R","L","R","LAD","OAK","B","null","null",0,0,2020,"-0.50","1.80","0.16","1.47","null","null","null",0,4,"Top","null","null",,,"669257",,"null",4.2975967340248715,-139.626320388603,-9.834036738578405,-7.505615133522301,29.34142164326212,-6.584399975948731,"3.34","1.58","null","null","null","96.2","2674","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.20","null","null","null","null","null","null","null",24,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard"
"KC","2020-09-24","82.7","-0.67","5.89","Sean Murphy",669221,621111,"strikeout","swinging_strike",,,,,"8","Sean Murphy strikes out swinging.  ","R","R","R","LAD","OAK","S",2,"null",0,2,2020,"0.87","-1.53","0.14","1.89","null","null","null",2,3,"Top","null","null",,,"669257",,"null",0.15548326211948574,-120.31859641767488,0.4592527025191604,8.304923632990963,26.41211650476869,-47.211923757238964,"3.47","1.64","null","null","null","82.1","3151","6.2",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.29","null","null","0.00",1,0,0,"null",19,"3","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"KC","2020-09-24","81.6","-0.75","5.88","Sean Murphy",669221,621111,"null","swinging_strike",,,,,"14","null","R","R","R","LAD","OAK","S","null","null",0,1,2020,"0.95","-1.34","1.13","1.40","null","null","null",2,3,"Top","null","null",,,"669257",,"null",2.4049564827599124,-118.76094084918255,-0.8223592998769239,8.35762465666837,25.576246613361224,-44.81145182484998,"3.47","1.64","null","null","null","81.5","3055","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.04","null","null","null","null","null","null","null",19,"2","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-24","97.2","-0.86","5.82","Sean Murphy",669221,621111,"null","called_strike",,,,,"6","null","R","R","R","LAD","OAK","S","null","null",0,0,2020,"-0.57","1.86","0.74","2.31","null","null","null",2,3,"Top","null","null",,,"669257",,"null",5.590871101002714,-141.322202956954,-8.136358540730939,-8.884882684721388,30.7448911607969,-5.615480551265939,"3.48","1.58","null","null","null","97.5","2846","6.4",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.10","null","null","null","null","null","null","null",19,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-24","97.1","-0.66","6.01","Stephen Piscotty",572039,621111,"strikeout","swinging_strike",,,,,"12","Stephen Piscotty strikes out swinging.  ","R","R","R","LAD","OAK","S",2,"null",1,2,2020,"-0.61","1.65","0.15","3.66","null","null","null",1,3,"Top","null","null",,,"669257",,"null",3.559835357963805,-141.36786566140216,-4.519159748966938,-9.063992483769084,33.07207257579828,-9.220812818973899,"3.31","1.60","null","null","null","96.7","2525","6.1",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.41","null","null","0.00",1,0,0,"null",18,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-24","97.4","-0.70","5.83","Stephen Piscotty",572039,621111,"null","swinging_strike",,,,,"6","null","R","R","R","LAD","OAK","S","null","null",1,1,2020,"-0.56","1.72","0.43","2.58","null","null","null",1,3,"Top","null","null",,,"669257",,"null",4.293778298298333,-141.7426674210624,-7.173621857139053,-8.457605710653525,31.69532077767676,-7.592828095770241,"3.31","1.60","null","null","null","97.6","2614","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.18","null","null","null","null","null","null","null",18,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-09-24","97.2","-0.64","5.92","Stephen Piscotty",572039,621111,"null","ball",,,,,"11","null","R","R","R","LAD","OAK","B","null","null",0,1,2020,"-0.58","1.68","-0.62","4.46","null","null","null",1,3,"Top","null","null",,,"669257",,"null",1.362600327997607,-141.60491760643555,-2.230928871810839,-8.048476764039703,34.12699600665975,-9.36208686980164,"3.58","1.72","null","null","null","97.0","2615","6.2",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.27","null","null","null","null","null","null","null",18,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"KC","2020-09-24","80.4","-0.65","5.96","Stephen Piscotty",572039,621111,"null","called_strike",,,,,"14","null","R","R","R","LAD","OAK","S","null","null",0,0,2020,"0.95","-1.57","0.92","2.03","null","null","null",1,3,"Top","null","null",,,"669257",,"null",1.6759311052891006,-117.04564187914227,1.0579535998338332,8.251871940457177,25.49263874894305,-46.87425132497514,"3.54","1.69","null","null","null","80.2","2998","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.02","null","null","null","null","null","null","null",18,"1","Knuckle Curve",1,0,0,1,0,1,0,1,"Standard","Standard"
"KC","2020-09-24","81.2","-0.75","5.95","Jake Lamb",571875,621111,"field_out","hit_into_play",,,,,"5","Jake Lamb grounds out, second baseman Chris Taylor to first baseman Max Muncy.  ","R","L","R","LAD","OAK","X",4,"ground_ball",1,2,2020,"0.98","-1.58","0.18","2.47","null","null","null",0,3,"Top","146.57","145.47",,,"669257",,"null",0.2157020775201843,-118.09862802492846,1.9556927664733046,9.040402920574948,25.71515600787534,-47.432266693864335,"3.46","1.64","6","75.5","-30","80.7","3196","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.21","0.057","0.051","0.00",1,0,0,2,17,"4","Knuckle Curve",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-24","95.9","-0.93","5.66","Jake Lamb",571875,621111,"null","foul",,,,,"6","null","R","L","R","LAD","OAK","S","null","null",1,1,2020,"-0.45","1.70","0.58","2.40","null","null","null",0,3,"Top","null","null",,,"669257",,"null",5.027909385913092,-139.45972976231343,-6.866639687516754,-6.992000363187785,30.421799090884836,-8.680646285848994,"3.46","1.64","119","79.8","12","96.1","2377","6.4",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",17,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-24","95.9","-0.95","5.74","Jake Lamb",571875,621111,"null","called_strike",,,,,"9","null","R","L","R","LAD","OAK","S","null","null",1,0,2020,"-0.39","1.43","0.71","1.72","null","null","null",0,3,"Top","null","null",,,"669257",,"null",5.286857063464926,-139.40733945989038,-8.318274304494437,-6.151477530031835,28.687638071415815,-11.82637799484959,"3.40","1.57","null","null","null","96.5","2195","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.03","null","null","null","null","null","null","null",17,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-24","96.0","-0.95","5.73","Jake Lamb",571875,621111,"null","ball",,,,,"14","null","R","L","R","LAD","OAK","B","null","null",0,0,2020,"-0.51","1.69","0.46","0.89","null","null","null",0,3,"Top","null","null",,,"669257",,"null",4.880562962348749,-139.5013963725005,-11.080824714500022,-7.699424036742306,28.48338736731098,-7.796066567550242,"3.49","1.65","null","null","null","96.4","2516","6.4",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.10","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"KC","2020-09-24","82.6","-0.83","5.77","Ramon Laureano",657656,621111,"grounded_into_double_play","hit_into_play",,,,,"4","Ramon Laureano grounds into a double play, third baseman Justin Turner to second baseman Chris Taylor to first baseman Max Muncy.   Matt Olson out at 2nd.    Ramon Laureano out at 1st.  ","R","R","R","LAD","OAK","X",5,"ground_ball",2,2,2020,"0.96","-1.38","-0.29","2.51","null","null",621566,1,2,"Top","98.42","164.49",,,"669257",,"null",-0.6589720763512716,-120.26395999044628,1.8127701475645919,9.445860148979001,25.023246137854855,-46.11255436694223,"3.17","1.46","28","94.0","-4","82.6","3020","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.04","0.321","0.289","0.00",1,0,0,2,12,"7","Knuckle Curve",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-24","98.1","-0.95","5.69","Ramon Laureano",657656,621111,"null","foul",,,,,"5","null","R","R","R","LAD","OAK","S","null","null",2,2,2020,"-0.41","1.37","-0.06","2.57","null","null",621566,1,2,"Top","null","null",,,"669257",,"null",3.354703462768316,-142.76944817161638,-6.169340750206017,-6.393208013075115,31.243355325899074,-12.170524721599113,"3.17","1.46","291","85.9","39","98.3","2450","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.20","null","null","null","null","null","null","null",12,"6","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-24","98.8","-0.82","5.76","Ramon Laureano",657656,621111,"null","foul",,,,,"3","null","R","R","R","LAD","OAK","S","null","null",2,2,2020,"-0.21","1.48","0.55","3.29","null","null",621566,1,2,"Top","null","null",,,"669257",,"null",4.2190024386762515,-143.78268005196648,-4.761015126590591,-3.856057852889092,32.90100892966665,-10.786439807155523,"3.17","1.46","289","84.8","43","99.2","2711","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.01","null","null","null","null","null","null","null",12,"5","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-09-24","97.2","-1.04","5.70","Ramon Laureano",657656,621111,"null","called_strike",,,,,"8","null","R","R","R","LAD","OAK","S","null","null",2,1,2020,"-0.27","1.55","0.05","1.62","null","null",621566,1,2,"Top","null","null",,,"669257",,"null",3.5445778287269007,-141.28507602309816,-8.946832641866813,-4.412417448459831,31.88955092104048,-9.56292748422757,"3.09","1.43","null","null","null","97.2","2819","6.4",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.15","null","null","null","null","null","null","null",12,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
